User_ID,Age,Household_Size,Monthly_Income,Monthly_Spend,Preferred_Channel,Brand_Importance_Rating,Price_Importance_Rating,Price_Hike_Reaction,Primary_Influence,Loyalty_Score
21602,26,2,50500,9008,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Word of Mouth,0.56
21603,22,4,36000,5632,Supermarkets,3,3,Look for discounts/offers,Social Media Ads,0.55
21604,59,5,30000,5349,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.19
21605,27,2,34000,3060,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.2
21606,29,1,40000,3769,Supermarkets,4,4,Switch to a cheaper brand,Word of Mouth,0.74
21607,35,4,24000,3602,Supermarkets,1,4,Switch to a cheaper brand,In-store Displays,0.04
21608,38,3,63500,9370,E-commerce/Apps,4,2,Continue buying the same brand,In-store Displays,0.7
21609,38,5,47500,6621,E-commerce/Apps,2,2,Continue buying the same brand,Word of Mouth,0.38
21610,18,5,33500,5785,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.3
21611,20,1,86500,13404,Supermarkets,5,3,Look for discounts/offers,TV Commercials,0.85
21612,22,5,31000,3131,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.12
21613,42,1,78500,13271,E-commerce/Apps,2,4,Switch to a cheaper brand,Social Media Ads,0.36
21614,66,5,42000,6426,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.56
21615,25,4,53000,7244,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.6
21616,34,1,30000,5174,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.21
21617,26,4,14000,3982,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.12
21618,49,5,46000,5128,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.35
21619,23,3,20000,2099,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.01
21620,66,3,26500,4598,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.12
21621,57,3,37500,6051,E-commerce/Apps,4,2,Continue buying the same brand,Word of Mouth,0.62
21622,38,1,26000,5237,E-commerce/Apps,3,4,Switch to a cheaper brand,Doctor Recommendation,0.58
21623,24,1,35500,5839,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Doctor Recommendation,0.61
21624,24,1,40000,4755,Supermarkets,3,3,Look for discounts/offers,In-store Displays,0.42
21625,64,5,17000,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.27
21626,56,2,41500,5689,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.24
21627,71,1,26500,5312,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Word of Mouth,0.1
21628,44,3,21000,3065,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.37
21629,25,2,13000,2032,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.11
21630,26,3,16500,2989,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.15
21631,45,3,36500,7482,E-commerce/Apps,4,3,Look for discounts/offers,In-store Displays,0.68
21632,32,6,37000,4920,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.67
21633,19,3,47000,6078,E-commerce/Apps,4,3,Look for discounts/offers,TV Commercials,0.71
21634,24,3,85500,12821,Supermarkets,5,2,Continue buying the same brand,Doctor Recommendation,0.96
21635,64,3,71500,10287,E-commerce/Apps,3,3,Look for discounts/offers,Social Media Ads,0.48
21636,35,3,59500,8312,E-commerce/Apps,3,3,Look for discounts/offers,TV Commercials,0.55
21637,39,2,65500,9729,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.65
21638,67,2,39500,7107,Supermarkets,3,2,Continue buying the same brand,Social Media Ads,0.6
21639,27,3,39000,5817,E-commerce/Apps,2,2,Continue buying the same brand,TV Commercials,0.3
21640,71,2,78000,12609,Discount Wholesalers,2,3,Look for discounts/offers,Word of Mouth,0.21
21641,67,2,40000,5208,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.46
21642,50,4,40500,8243,Supermarkets,4,2,Continue buying the same brand,Social Media Ads,0.71
21643,24,6,65000,10067,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Doctor Recommendation,0.78
21644,20,4,31500,4607,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.01
21645,31,3,33500,3290,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.21
21646,61,3,18000,3058,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.25
21647,63,1,28500,4847,Discount Wholesalers,3,5,Switch to a cheaper brand,TV Commercials,0.48
21648,53,1,30500,4636,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,TV Commercials,0.07
21649,30,2,31500,5371,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.3
21650,33,2,54000,8530,E-commerce/Apps,2,3,Look for discounts/offers,Social Media Ads,0.36
21651,33,2,21500,2466,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.47
21652,71,2,76000,12849,E-commerce/Apps,2,2,Continue buying the same brand,Word of Mouth,0.38
21653,22,3,12500,2000,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.25
21654,69,4,48500,7855,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.71
21655,42,5,54500,9779,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.48
21656,55,3,51000,6897,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.46
21657,55,2,62500,9633,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.66
21658,67,1,32500,5011,Supermarkets,1,4,Switch to a cheaper brand,Doctor Recommendation,0.12
21659,55,3,67500,8613,Discount Wholesalers,3,4,Switch to a cheaper brand,TV Commercials,0.51
21660,56,3,25500,4382,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.18
21661,73,2,26500,6552,Supermarkets,3,5,Switch to a cheaper brand,TV Commercials,0.59
21662,73,6,102000,16374,Supermarkets,5,1,Continue buying the same brand,Doctor Recommendation,0.85
21663,65,2,39500,6186,E-commerce/Apps,2,2,Continue buying the same brand,Word of Mouth,0.25
21664,58,2,58000,7509,E-commerce/Apps,2,4,Switch to a cheaper brand,TV Commercials,0.31
21665,43,2,46500,7432,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.45
21666,30,4,52000,6260,E-commerce/Apps,3,2,Continue buying the same brand,Social Media Ads,0.47
21667,61,1,13000,3103,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.05
21668,68,2,43500,6218,E-commerce/Apps,2,2,Continue buying the same brand,Social Media Ads,0.32
21669,43,2,36500,5618,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.4
21670,72,4,59000,9423,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Social Media Ads,0.39
21671,72,4,24000,3488,E-commerce/Apps,1,4,Switch to a cheaper brand,TV Commercials,0.19
21672,18,1,65500,10622,E-commerce/Apps,3,4,Switch to a cheaper brand,TV Commercials,0.6
21673,25,3,19500,4163,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Social Media Ads,0.5
21674,21,5,28500,3491,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.02
21675,38,2,16000,4004,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.23
21676,39,2,21000,4814,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.1
21677,68,3,36000,7305,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.71
21678,70,3,71500,10019,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.68
21679,54,3,36500,5124,E-commerce/Apps,2,3,Look for discounts/offers,Doctor Recommendation,0.32
21680,66,3,19000,3296,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.33
21681,20,3,12500,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,TV Commercials,0.34
21682,36,1,50500,9207,E-commerce/Apps,4,4,Switch to a cheaper brand,Word of Mouth,0.72
21683,18,3,26000,2612,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Doctor Recommendation,0.03
21684,46,3,27500,4780,Discount Wholesalers,1,4,Switch to a cheaper brand,Doctor Recommendation,0.01
21685,40,1,62000,10323,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.77
21686,50,2,33500,5915,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.49
21687,72,3,31000,5076,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.04
21688,69,2,39000,7383,E-commerce/Apps,2,2,Continue buying the same brand,Doctor Recommendation,0.36
21689,58,3,76000,12969,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.67
21690,40,2,41000,6070,E-commerce/Apps,4,3,Look for discounts/offers,TV Commercials,0.75
21691,22,5,12000,2000,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.33
21692,24,3,24000,2869,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.19
21693,74,1,31500,3999,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.32
21694,23,5,55500,7666,Supermarkets,2,3,Look for discounts/offers,Social Media Ads,0.34
21695,66,3,19500,4474,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.36
21696,39,3,39000,4407,E-commerce/Apps,2,3,Look for discounts/offers,Doctor Recommendation,0.31
21697,66,3,34500,6454,E-commerce/Apps,1,5,Switch to a cheaper brand,In-store Displays,0.19
21698,30,3,60000,8153,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.61
21699,29,3,22000,5030,E-commerce/Apps,3,5,Switch to a cheaper brand,Social Media Ads,0.43
21700,21,3,39000,6798,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.56
21701,25,2,78000,12611,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Doctor Recommendation,0.26
21702,54,3,56500,8682,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.34
21703,48,2,49000,8958,E-commerce/Apps,4,3,Look for discounts/offers,TV Commercials,0.66
21704,54,5,31000,3679,Discount Wholesalers,2,4,Switch to a cheaper brand,Doctor Recommendation,0.35
21705,62,6,39000,6944,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.46
21706,43,3,34000,5376,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.22
21707,60,1,55500,8928,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.77
21708,25,3,47000,7162,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,Doctor Recommendation,0.39
21709,57,2,26500,5023,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.05
21710,50,4,86500,12760,Supermarkets,5,2,Continue buying the same brand,Doctor Recommendation,0.93
21711,62,3,66000,11588,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.76
21712,46,4,23500,2816,Discount Wholesalers,2,5,Switch to a cheaper brand,Doctor Recommendation,0.24
21713,22,5,30500,4965,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.24
21714,45,3,33500,5700,Discount Wholesalers,3,5,Switch to a cheaper brand,Word of Mouth,0.49
21715,70,3,54500,8651,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,TV Commercials,0.41
21716,57,3,24000,2918,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,TV Commercials,0.54
21717,34,5,25500,3228,Discount Wholesalers,2,5,Switch to a cheaper brand,Word of Mouth,0.33
21718,72,5,56000,8476,E-commerce/Apps,3,2,Continue buying the same brand,Social Media Ads,0.44
21719,40,3,48000,6339,Supermarkets,3,4,Switch to a cheaper brand,Social Media Ads,0.5
21720,62,5,13500,3914,Discount Wholesalers,3,5,Switch to a cheaper brand,Doctor Recommendation,0.44
21721,26,2,50000,7580,Supermarkets,4,4,Switch to a cheaper brand,TV Commercials,0.73
21722,19,3,17000,3368,Discount Wholesalers,1,4,Switch to a cheaper brand,Social Media Ads,0.17
21723,49,2,26000,4668,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.37
21724,68,2,30000,6707,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Word of Mouth,0.55
21725,69,3,28500,2863,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.3
21726,66,3,26000,4537,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.07
21727,48,2,21500,3153,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.35
21728,24,5,46500,7459,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Doctor Recommendation,0.63
21729,47,3,16000,3180,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.35
21730,20,3,27500,4400,E-commerce/Apps,2,5,Switch to a cheaper brand,TV Commercials,0.34
21731,68,6,53500,9316,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.74
21732,68,2,44000,8426,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,TV Commercials,0.72
21733,73,3,18000,2640,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.28
21734,26,1,13500,2000,Discount Wholesalers,2,5,Switch to a cheaper brand,TV Commercials,0.3
21735,27,5,21000,3510,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.32
21736,63,3,12000,3746,E-commerce/Apps,1,4,Switch to a cheaper brand,In-store Displays,0.1
21737,67,5,38000,6485,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.66
21738,64,3,28500,5235,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.32
21739,43,5,29500,4400,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.06
21740,18,3,46500,5545,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.58
21741,47,4,56000,7645,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.45
21742,74,4,40500,5273,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.73
21743,55,3,32000,5005,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.59
21744,32,3,25500,4742,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.27
21745,42,3,30000,4974,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.51
21746,23,3,40000,4590,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Doctor Recommendation,0.59
21747,35,6,57500,8769,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,In-store Displays,0.58
21748,18,1,18000,4558,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.03
21749,73,1,20500,4325,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.49
21750,20,3,36000,4113,E-commerce/Apps,4,4,Switch to a cheaper brand,In-store Displays,0.68
21751,34,3,12500,2675,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.38
21752,65,2,41500,8261,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Social Media Ads,0.47
21753,25,3,61500,8843,E-commerce/Apps,3,4,Switch to a cheaper brand,Doctor Recommendation,0.48
21754,66,2,118000,16715,E-commerce/Apps,5,3,Look for discounts/offers,Doctor Recommendation,0.91
21755,57,3,37500,6228,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.58
21756,34,2,55500,8664,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.73
21757,42,4,36500,4906,E-commerce/Apps,4,3,Look for discounts/offers,In-store Displays,0.79
21758,58,2,81500,12753,Supermarkets,5,3,Look for discounts/offers,TV Commercials,0.81
21759,29,6,29000,3892,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.02
21760,46,4,42500,7606,E-commerce/Apps,3,4,Switch to a cheaper brand,In-store Displays,0.45
21761,42,3,49000,7564,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Social Media Ads,0.33
21762,68,4,44000,5216,E-commerce/Apps,4,4,Switch to a cheaper brand,TV Commercials,0.72
21763,53,1,24500,2622,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,In-store Displays,0.32
21764,70,4,18000,3009,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.16
21765,71,3,60500,8773,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.44
21766,42,3,41000,5522,Discount Wholesalers,2,3,Look for discounts/offers,Doctor Recommendation,0.39
21767,46,2,37500,5753,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.72
21768,28,1,56500,7995,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.79
21769,21,4,55000,7039,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.78
21770,31,3,43000,5620,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.52
21771,63,1,49500,7487,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.6
21772,55,3,27500,4951,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.16
21773,34,4,47000,6034,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.72
21774,19,2,16500,2000,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.44
21775,25,3,36500,6836,E-commerce/Apps,4,2,Continue buying the same brand,Word of Mouth,0.69
21776,53,4,52500,6876,E-commerce/Apps,3,2,Continue buying the same brand,Word of Mouth,0.54
21777,27,4,25000,3278,Discount Wholesalers,1,5,Switch to a cheaper brand,Doctor Recommendation,0.12
21778,24,2,38500,7188,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Word of Mouth,0.52
21779,53,2,42000,8095,Supermarkets,2,3,Look for discounts/offers,Word of Mouth,0.28
21780,33,3,23000,3718,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.16
21781,31,3,63500,9393,E-commerce/Apps,4,4,Switch to a cheaper brand,TV Commercials,0.75
21782,33,3,42500,5839,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.27
21783,42,3,15500,3321,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.39
21784,58,5,38000,7271,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.33
21785,21,2,75000,9736,Supermarkets,4,2,Continue buying the same brand,TV Commercials,0.7
21786,46,3,36000,4060,Discount Wholesalers,2,2,Continue buying the same brand,TV Commercials,0.3
21787,73,4,26000,4271,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.35
21788,23,3,27500,4688,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.14
21789,18,3,33500,6716,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.41
21790,56,3,19500,4059,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.06
21791,18,3,73000,9365,E-commerce/Apps,2,2,Continue buying the same brand,Doctor Recommendation,0.25
21792,68,2,57500,7698,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.2
21793,57,3,62000,9021,Supermarkets,2,2,Continue buying the same brand,In-store Displays,0.34
21794,74,2,17000,2000,Supermarkets,3,5,Switch to a cheaper brand,In-store Displays,0.43
21795,20,2,38500,4488,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.42
21796,18,2,62000,8638,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.75
21797,18,4,22500,4457,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.26
21798,56,4,35000,5628,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Doctor Recommendation,0.25
21799,38,4,20500,3629,E-commerce/Apps,1,4,Switch to a cheaper brand,Word of Mouth,0.03
21800,62,2,55000,7073,E-commerce/Apps,2,4,Switch to a cheaper brand,In-store Displays,0.21
21801,47,3,32500,5876,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Word of Mouth,0.42
21802,49,2,34500,5840,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.35
21803,50,4,20500,3680,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.3
21804,65,2,78500,11777,E-commerce/Apps,3,3,Look for discounts/offers,Word of Mouth,0.46
21805,39,5,37000,5237,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.77
21806,47,4,53500,8030,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.4
21807,71,3,44000,6394,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,TV Commercials,0.44
21808,63,5,23000,4310,E-commerce/Apps,1,4,Switch to a cheaper brand,TV Commercials,0.04
21809,21,3,15500,2081,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.17
